epoch,train_acc,train_nmi,train_ari,train_f1,test_acc,test_nmi,test_ari,test_f1
380,0.9937275985663082,0.9824078492144854,0.9873042613148929,0.9927725484296493,0.6994091580502215,0.48076819401597964,0.45888033522113275,0.6790049782305357
381,0.992831541218638,0.9784673740583553,0.9847445186323416,0.9922559011973113,0.7045790251107829,0.48745973442454954,0.4681333335136032,0.6835761398364132
382,0.9955197132616488,0.9862085570059327,0.9922312413912225,0.9939886741141819,0.6938700147710487,0.46985192800472586,0.4483589107015974,0.6727936880102076
383,0.9937275985663082,0.9820877564646936,0.9873565366110193,0.9930935490341222,0.7005169867060561,0.47531058689149214,0.4593186842551092,0.6792530212966621
384,0.996415770609319,0.9885995650797438,0.9924452010892952,0.9960609572427644,0.6986706056129985,0.4787681606376315,0.46060518940360157,0.6770220078760019
385,0.9946236559139785,0.9836127939990968,0.988438923478131,0.9936530410679928,0.6938700147710487,0.4721651076699141,0.45134207185197206,0.6747070203971249
386,0.9982078853046595,0.9943188175686515,0.9962341041376763,0.9979639322673776,0.7086410635155096,0.49025570121456136,0.4748791075631373,0.688328019676859
387,0.9901433691756273,0.9731930323965403,0.9821335481748814,0.9873699731749817,0.7090103397341211,0.49281648667533856,0.47522129267751073,0.6887003956702048
388,0.992831541218638,0.9786961303600064,0.9856422099657243,0.9917163624232372,0.697562776957164,0.4731606228912355,0.45280584595501233,0.6778485219058155
389,0.9946236559139785,0.9850389887405032,0.9881876910151035,0.9941937804125541,0.691285081240768,0.4660440633676091,0.44500906946765273,0.6710634082693417
390,0.996415770609319,0.9895523366671354,0.9936330963302726,0.9953958482448819,0.706794682422452,0.49081213225253645,0.47612201185775704,0.6849962572604253
391,0.9937275985663082,0.9809744300624784,0.9878277376990615,0.9924997548730443,0.706794682422452,0.4940513340497041,0.4772693412434268,0.6846181455470622
392,0.996415770609319,0.9892581364158596,0.9921688958303184,0.9958966148653746,0.7019940915805022,0.4820646154974832,0.46415934184945834,0.6817205368891815
393,0.992831541218638,0.9804798097044928,0.9857340582950322,0.9919008120643314,0.6953471196454948,0.47338769576240786,0.4578442009750011,0.6723800023541655
394,0.9973118279569892,0.9914207512779437,0.9941823992207695,0.9970850048314367,0.6997784342688331,0.4774410622793668,0.46433810272519677,0.6775588688207279
395,0.9919354838709677,0.9796713585120143,0.9872730221536355,0.9884528881371049,0.6953471196454948,0.4794930074338134,0.45732906034211585,0.674854743735536
396,0.992831541218638,0.9789349364098973,0.9862599276049143,0.9910401313595705,0.7008862629246676,0.480159190810488,0.4630714086784711,0.6803903777756827
397,0.9982078853046595,0.9942565157842976,0.9959855877728333,0.9980863859403157,0.6960856720827179,0.4738156386688521,0.4560274170691582,0.6752144448958932
398,0.9919354838709677,0.9775777155159394,0.9853029892100813,0.989772564331706,0.7008862629246676,0.48293258481244405,0.4665321076107753,0.6786615129302929
399,0.996415770609319,0.9895670694682583,0.9936998824955303,0.995367980667701,0.69903988183161,0.48922188451271914,0.4595297509910302,0.6786851541135606
